Best value					Best Score					Iterations
2.418414256439389			-0.824929510008273				1
2.4084142564393893			-0.824929510008273				2
2.3984142564393895			-0.824929510008273				3
2.3884142564393898			-0.824929510008273				4
2.37841425643939			-0.824929510008273				5
2.36841425643939			-0.824929510008273				6
2.3584142564393904			-0.824929510008273				7
2.3484142564393906			-0.824929510008273				8
2.338414256439391			-0.824929510008273				9
2.328414256439391			-0.824929510008273				10
2.3184142564393913			-0.824929510008273				11
2.3084142564393915			-0.824929510008273				12
2.2984142564393917			-0.824929510008273				13
2.288414256439392			-0.824929510008273				14
2.278414256439392			-0.824929510008273				15
2.2684142564393923			-0.824929510008273				16
2.2584142564393925			-0.824929510008273				17
2.2484142564393927			-0.824929510008273				18
2.238414256439393			-0.824929510008273				19
2.228414256439393			-0.824929510008273				20
2.2184142564393934			-0.824929510008273				21
2.2084142564393936			-0.824929510008273				22
2.198414256439394			-0.824929510008273				23
2.188414256439394			-0.824929510008273				24
2.1784142564393942			-0.824929510008273				25
2.1684142564393944			-0.824929510008273				26
2.1584142564393947			-0.824929510008273				27
2.148414256439395			-0.824929510008273				28
2.138414256439395			-0.824929510008273				29
2.1284142564393953			-0.824929510008273				30
2.1184142564393955			-0.824929510008273				31
2.1084142564393957			-0.824929510008273				32
2.098414256439396			-0.824929510008273				33
2.088414256439396			-0.824929510008273				34
2.0784142564393964			-0.824929510008273				35
2.0684142564393966			-0.824929510008273				36
2.058414256439397			-0.824929510008273				37
2.048414256439397			-0.824929510008273				38
2.038414256439397			-0.824929510008273				39
2.0284142564393974			-0.824929510008273				40
2.0184142564393976			-0.824929510008273				41
2.008414256439398			-0.824929510008273				42
1.9984142564393979			-0.824929510008273				43
1.9984142564393979			-0.824929510008273				44

